time_of_day,value,date,time,GlobalR,DirectR,DiffuseR,AirT,CellT,WS,WD,P,RH,daylight_level
09:30:00,0.183913,2021-01-04,2021-01-04 09:30:00,97.4333,74.4855,22.1667,-16.5,-20.4483,0.0,219.617,892.594,72.9383,低
09:35:00,0.260236,2021-01-04,2021-01-04 09:35:00,135.517,103.632,19.75,-15.8633,-19.7233,0.0,220.65,892.56,73.185,低
09:40:00,0.328012,2021-01-04,2021-01-04 09:40:00,173.85,132.919,26.85,-15.585,-18.5767,0.0,221.083,892.505,71.4867,低
09:45:00,0.403878,2021-01-04,2021-01-04 09:45:00,213.15,162.996,39.3167,-15.1183,-17.0883,0.0,273.333,892.45,70.8783,低
09:50:00,0.46449,2021-01-04,2021-01-04 09:50:00,247.25,189.057,52.35,-14.715,-15.5133,0.0,308.567,892.411,69.67,低
09:55:00,0.525689,2021-01-04,2021-01-04 09:55:00,281.0,214.889,67.6667,-14.5,-14.22,0.0,308.8,892.388,67.595,低
10:00:00,0.58252,2021-01-04,2021-01-04 10:00:00,311.3,238.081,82.8667,-14.3283,-13.085,0.0,309.0,892.285,66.165,低
10:05:00,0.630827,2021-01-04,2021-01-04 10:05:00,342.533,262.013,90.4667,-14.0767,-11.9283,0.0,309.917,892.262,65.03,低
10:10:00,0.683396,2021-01-04,2021-01-04 10:10:00,370.8,283.637,94.0833,-13.9167,-10.72,0.0,309.9,892.363,64.47,低
10:15:00,0.780009,2021-01-04,2021-01-04 10:15:00,397.267,303.883,96.9833,-13.59,-9.41,0.0,311.0,892.292,64.38,低
10:20:00,1.28296,2021-01-04,2021-01-04 10:20:00,421.333,322.294,99.3833,-13.165,-8.17333,0.0,310.667,892.371,64.105,低
10:25:00,2.27183,2021-01-04,2021-01-04 10:25:00,448.183,342.771,102.4,-12.975,-7.91166,0.0,311.8,892.375,63.255,低
10:30:00,3.33742,2021-01-04,2021-01-04 10:30:00,471.6,360.723,104.767,-12.9167,-7.7,0.0,324.75,892.438,62.0983,低
10:35:00,3.93343,2021-01-04,2021-01-04 10:35:00,492.083,376.405,106.917,-12.665,-6.405,0.0,330.583,892.438,61.2583,低
10:40:00,4.1089,2021-01-04,2021-01-04 10:40:00,514.333,393.44,108.75,-12.7,-5.91667,0.0,341.0,892.534,60.3667,低
10:45:00,4.29218,2021-01-04,2021-01-04 10:45:00,535.85,409.862,110.483,-12.69,-4.91167,0.0,341.0,892.487,60.175,低
10:50:00,4.46836,2021-01-04,2021-01-04 10:50:00,555.7,425.072,111.583,-12.605,-4.005,0.0,341.217,892.455,59.9233,低
10:55:00,4.62464,2021-01-04,2021-01-04 10:55:00,571.667,437.274,112.283,-12.5,-3.03333,0.0,341.733,892.485,59.8267,低
11:00:00,4.8065,2021-01-04,2021-01-04 11:00:00,589.3,450.776,113.25,-11.8567,-0.89,0.0,302.133,892.46,58.505,低
11:05:00,4.96563,2021-01-04,2021-01-04 11:05:00,607.15,464.457,113.45,-11.65,-0.0783334,0.0,145.767,892.456,56.9,低
11:10:00,5.13044,2021-01-04,2021-01-04 11:10:00,624.617,477.806,113.767,-11.7,0.821667,0.0,50.9667,892.395,56.8067,低
11:15:00,5.29525,2021-01-04,2021-01-04 11:15:00,641.533,490.735,114.85,-11.7467,0.531667,0.0,49.9167,892.367,56.935,低
11:20:00,5.45154,2021-01-04,2021-01-04 11:20:00,659.483,504.479,115.467,-12.0083,0.0166667,0.0,39.95,892.22,57.64,低
11:25:00,5.58793,2021-01-04,2021-01-04 11:25:00,671.867,513.94,115.483,-11.9833,0.563334,0.0,86.9333,892.353,58.18,低
11:30:00,5.70302,2021-01-04,2021-01-04 11:30:00,683.617,522.89,115.283,-11.4767,3.09667,0.0,248.517,892.335,57.29,低
11:35:00,5.85149,2021-01-04,2021-01-04 11:35:00,699.617,535.194,114.983,-11.1683,4.14667,0.0,76.3667,892.262,55.7367,低
11:40:00,5.97154,2021-01-04,2021-01-04 11:40:00,714.917,546.899,114.15,-11.15,4.66333,0.0,61.1833,892.223,55.2283,低
11:45:00,6.08236,2021-01-04,2021-01-04 11:45:00,728.15,556.997,113.017,-11.1917,4.69167,0.0,50.0833,892.308,55.4217,低
11:50:00,6.18324,2021-01-04,2021-01-04 11:50:00,738.1,564.634,111.65,-10.81,6.76667,0.0,52.4833,892.345,54.9033,低
11:55:00,6.28554,2021-01-04,2021-01-04 11:55:00,749.4,573.266,110.15,-10.2917,8.62833,0.0,83.9667,892.31,53.3616,低
12:00:00,6.39636,2021-01-04,2021-01-04 12:00:00,760.567,581.808,108.9,-10.1433,8.40833,0.0,68.0833,892.27,52.505,低
12:05:00,6.51144,2021-01-04,2021-01-04 12:05:00,774.267,592.301,106.533,-10.0333,9.085,0.0,53.7,892.185,51.945,低
12:10:00,6.60663,2021-01-04,2021-01-04 12:10:00,788.383,603.113,103.333,-10.4117,6.695,0.0,53.15,892.157,52.5667,低
12:15:00,6.71177,2021-01-04,2021-01-04 12:15:00,798.383,610.738,101.3,-10.495,6.00333,0.0,57.1667,892.023,53.7033,低
12:20:00,6.80128,2021-01-04,2021-01-04 12:20:00,809.217,619.013,99.3833,-10.5633,5.16833,0.0,55.55,891.963,53.57,低
12:25:00,6.87658,2021-01-04,2021-01-04 12:25:00,818.4,626.076,97.0,-10.505,5.695,0.0316667,77.6,891.923,53.7167,低
12:30:00,6.92489,2021-01-04,2021-01-04 12:30:00,823.383,629.914,95.8,-10.3433,6.58667,0.005,128.933,891.982,53.3917,低
12:35:00,6.97319,2021-01-04,2021-01-04 12:35:00,830.317,635.18,93.85,-10.0083,8.45,0.00166667,82.55,891.978,52.68,低
12:40:00,7.0144,2021-01-04,2021-01-04 12:40:00,837.383,640.535,92.2333,-9.87666,8.7,0.0,72.9,891.918,52.24,低
12:45:00,7.05986,2021-01-04,2021-01-04 12:45:00,844.933,646.361,88.95,-9.89333,9.31833,0.0,104.117,891.815,52.175,低
12:50:00,7.11669,2021-01-04,2021-01-04 12:50:00,847.25,648.146,87.4,-9.57833,11.23,0.0,96.8667,891.69,52.0117,低
12:55:00,7.165,2021-01-04,2021-01-04 12:55:00,856.583,655.273,83.95,-9.19834,12.7933,0.0,199.633,891.543,50.8117,低
13:00:00,7.19342,2021-01-04,2021-01-04 13:00:00,862.483,659.825,80.85,-9.26833,13.59,0.0,250.75,891.495,51.0816,低
13:05:00,7.21757,2021-01-04,2021-01-04 13:05:00,863.383,660.476,78.9833,-8.95666,15.0167,0.00333333,63.9333,891.375,50.5617,低
13:10:00,7.25451,2021-01-04,2021-01-04 13:10:00,869.083,664.861,75.6167,-9.01833,13.5983,0.0,85.6333,891.372,50.45,低
13:15:00,7.28577,2021-01-04,2021-01-04 13:15:00,872.283,667.297,72.2,-9.03667,14.0283,0.0,72.3333,891.317,50.9533,低
13:20:00,7.29856,2021-01-04,2021-01-04 13:20:00,874.783,669.197,69.7667,-8.72334,14.0167,0.0,123.033,891.338,50.3,低
13:25:00,7.32129,2021-01-04,2021-01-04 13:25:00,875.917,670.051,66.6333,-8.67501,13.5667,0.0,92.6,891.35,50.1384,低
13:30:00,7.34828,2021-01-04,2021-01-04 13:30:00,880.067,673.251,62.95,-8.70001,13.1833,0.0,34.7333,891.28,50.4867,低
13:35:00,7.38664,2021-01-04,2021-01-04 13:35:00,881.7,674.526,59.7833,-8.505,13.5967,0.0,43.9167,891.157,50.525,低
13:40:00,7.41222,2021-01-04,2021-01-04 13:40:00,882.75,675.317,56.8833,-8.44666,11.7467,0.0,75.65,891.16,50.2617,低
13:45:00,7.42785,2021-01-04,2021-01-04 13:45:00,881.617,674.462,54.8167,-8.38,10.6983,0.0,78.1333,891.137,50.285,低
13:50:00,7.44774,2021-01-04,2021-01-04 13:50:00,879.35,672.69,52.2,-8.00666,11.19,0.0,35.5833,890.948,49.5033,低
13:55:00,7.46052,2021-01-04,2021-01-04 13:55:00,880.633,673.684,48.1333,-7.98167,9.31333,0.0133333,61.6667,890.86,49.2,低
14:00:00,7.42121,2021-01-04,2021-01-04 14:00:00,877.867,671.606,45.4667,-7.95333,8.51167,0.0,126.65,890.955,49.1884,低
14:05:00,7.39801,2021-01-04,2021-01-04 14:05:00,874.983,669.388,42.3833,-7.72334,9.99333,0.0,45.4,890.98,48.9184,低
14:10:00,7.39943,2021-01-04,2021-01-04 14:10:00,875.217,669.528,38.3333,-7.54333,9.295,0.0,62.55,890.986,48.17,低
14:15:00,7.41411,2021-01-04,2021-01-04 14:15:00,872.183,667.195,33.8333,-7.59667,8.92,0.0,33.7667,890.932,48.0083,低
14:20:00,7.39801,2021-01-04,2021-01-04 14:20:00,871.183,666.43,29.1333,-7.56334,8.22333,0.0,40.0,890.846,47.5317,低
14:25:00,7.38806,2021-01-04,2021-01-04 14:25:00,867.767,663.867,25.4333,-7.355,7.575,0.025,42.8333,890.822,46.8333,低
14:30:00,7.37859,2021-01-04,2021-01-04 14:30:00,862.883,660.144,23.1167,-7.27834,7.445,0.00333333,27.7333,890.848,46.5766,低
14:35:00,7.27724,2021-01-04,2021-01-04 14:35:00,855.483,654.445,19.8833,-6.965,8.73667,0.01,67.2,890.782,45.9234,低
14:40:00,7.24172,2021-01-04,2021-01-04 14:40:00,851.317,651.27,16.2833,-6.68667,9.23666,0.0,47.0167,890.766,44.9233,低
14:45:00,7.27677,2021-01-04,2021-01-04 14:45:00,846.983,647.981,12.0833,-6.47666,9.48667,0.035,53.8833,890.733,44.08,低
14:50:00,7.15647,2021-01-04,2021-01-04 14:50:00,842.15,644.283,7.48333,-6.33666,8.56167,0.03,96.8667,890.781,43.2566,低
14:55:00,7.09538,2021-01-04,2021-01-04 14:55:00,834.483,638.393,3.9,-6.25167,10.0317,0.0,61.4667,890.845,43.1033,低
15:00:00,7.13943,2021-01-04,2021-01-04 15:00:00,829.767,634.784,0.55,-6.21666,9.265,0.0,35.7167,890.947,42.6083,低
15:05:00,6.97462,2021-01-04,2021-01-04 15:05:00,821.25,628.282,0.0,-6.21667,8.52334,0.00333333,90.45,890.995,42.7733,低
15:10:00,6.92631,2021-01-04,2021-01-04 15:10:00,814.317,622.952,0.0,-6.16334,7.66667,0.00333333,61.9167,890.905,42.6083,低
15:15:00,6.96183,2021-01-04,2021-01-04 15:15:00,805.517,616.246,0.0,-6.13334,6.185,0.035,37.6167,890.891,42.565,低
15:20:00,6.76292,2021-01-04,2021-01-04 15:20:00,794.367,607.703,0.0,-6.105,6.37333,0.0,73.65,890.951,42.8067,低
15:25:00,6.67057,2021-01-04,2021-01-04 15:25:00,785.4,600.831,0.0,-5.82,7.03333,0.0,85.7,890.9,42.1917,低
15:30:00,6.74161,2021-01-04,2021-01-04 15:30:00,775.55,593.283,0.0,-5.705,7.17,0.0,78.4333,890.842,41.5433,低
15:35:00,6.47521,2021-01-04,2021-01-04 15:35:00,764.7,585.034,0.0,-5.605,6.87667,0.00166667,56.1833,890.903,41.3983,低
15:40:00,6.3651,2021-01-04,2021-01-04 15:40:00,752.533,575.688,0.0,-5.59667,5.97333,0.0,56.2,891.052,41.485,低
15:45:00,6.44561,2021-01-04,2021-01-04 15:45:00,740.25,566.317,0.0,-5.40666,5.66167,0.015,50.2333,891.104,41.0,低
15:50:00,6.1463,2021-01-04,2021-01-04 15:50:00,727.817,556.856,0.0,-5.38666,6.20167,0.00166667,60.2833,891.12,41.0133,低
15:55:00,6.04258,2021-01-04,2021-01-04 15:55:00,715.083,547.039,0.0,-5.32167,5.48333,0.0,49.7833,891.125,40.675,低
16:00:00,6.10936,2021-01-04,2021-01-04 16:00:00,700.517,535.921,0.0,-5.385,5.75333,0.00333333,65.5333,891.128,40.7867,低
16:05:00,5.77832,2021-01-04,2021-01-04 16:05:00,686.367,525.109,0.0,-5.2,5.02,0.00666667,54.55,891.133,40.29,低
16:10:00,5.64761,2021-01-04,2021-01-04 16:10:00,670.8,513.188,0.0,-5.07167,5.52667,0.0,76.7,891.201,39.9866,低
16:15:00,5.74706,2021-01-04,2021-01-04 16:15:00,655.133,501.203,0.0,-4.81333,5.51833,0.0,63.1167,891.325,39.55,低
16:20:00,5.37766,2021-01-04,2021-01-04 16:20:00,638.95,488.809,0.0,-4.82833,5.24667,0.0,61.4167,891.469,39.4167,低
16:25:00,5.20716,2021-01-04,2021-01-04 16:25:00,624.733,477.985,0.0,-4.91166,4.21333,0.0,56.4167,891.443,39.585,低
16:30:00,5.32556,2021-01-04,2021-01-04 16:30:00,608.433,465.515,0.0,-4.93667,4.27333,0.0,63.0667,891.435,39.99,低
16:35:00,4.89885,2021-01-04,2021-01-04 16:35:00,590.283,451.63,0.0,-4.695,4.33833,0.0,53.15,891.495,39.2617,低
16:40:00,4.74541,2021-01-04,2021-01-04 16:40:00,571.15,436.981,0.0,-4.60833,3.63333,0.0,71.4833,891.52,39.265,低
16:45:00,4.8496,2021-01-04,2021-01-04 16:45:00,550.183,420.954,0.0,-4.58333,3.14833,0.00333333,112.833,891.573,38.9617,低
16:50:00,4.36606,2021-01-04,2021-01-04 16:50:00,527.567,403.64,0.0,-4.57,2.85,0.0,97.8667,891.743,39.125,低
16:55:00,4.19415,2021-01-04,2021-01-04 16:55:00,505.7,386.95,0.0,-4.40666,2.83,0.00166667,77.0667,891.764,38.545,低
17:00:00,4.29786,2021-01-04,2021-01-04 17:00:00,485.717,371.624,0.0,-4.63667,1.47833,0.0233333,41.2,891.828,38.83,低
17:05:00,3.6443,2021-01-04,2021-01-04 17:05:00,461.35,352.984,0.0,-4.58833,1.185,0.0,23.3333,891.881,38.8633,低
17:10:00,2.79598,2021-01-04,2021-01-04 17:10:00,438.417,335.44,0.0,-4.60667,0.815,0.0,37.8167,891.896,38.7983,低
17:15:00,2.97417,2021-01-04,2021-01-04 17:15:00,414.583,317.194,0.0,-4.51,0.498333,0.0116667,28.2,891.933,38.505,低
17:20:00,0.763064,2021-01-04,2021-01-04 17:20:00,388.4,297.203,0.0,-4.73333,-0.625,0.0,45.1167,892.02,38.8484,低
17:25:00,0.596728,2021-01-04,2021-01-04 17:25:00,362.467,277.351,0.0,-4.74333,-0.69,0.0,48.15,892.042,38.9983,低
17:30:00,0.949556,2021-01-04,2021-01-04 17:30:00,337.95,258.608,0.0,-4.64833,-0.991667,0.0,55.15,892.13,38.58,低
17:35:00,0.50864,2021-01-04,2021-01-04 17:35:00,311.917,238.693,0.0,-4.755,-1.71333,0.0,52.3833,892.201,38.7867,低
17:40:00,0.475962,2021-01-04,2021-01-04 17:40:00,289.517,221.544,0.0,-4.99,-2.73333,0.0,46.2167,892.25,39.2883,低
17:45:00,0.502009,2021-01-04,2021-01-04 17:45:00,259.3,198.467,0.0,-5.14,-3.525,0.0,50.8,892.25,39.85,低
17:50:00,0.374358,2021-01-04,2021-01-04 17:50:00,229.267,175.491,0.0,-5.355,-4.14667,0.0,56.0833,892.357,40.405,低
17:55:00,0.318852,2021-01-04,2021-01-04 17:55:00,199.5,152.732,0.0,-5.5,-4.65833,0.0,44.6167,892.432,40.845,低
18:00:00,0.348091,2021-01-04,2021-01-04 18:00:00,167.567,128.252,0.0,-5.70333,-5.20833,0.00833333,43.5333,892.54,41.355,低
18:05:00,0.208488,2021-01-04,2021-01-04 18:05:00,137.833,105.532,0.0,-5.97167,-5.82333,0.005,57.1333,892.63,41.97,低
18:10:00,0.155516,2021-01-04,2021-01-04 18:10:00,103.867,79.5217,0.0,-6.14167,-6.395,0.0,62.7333,892.662,42.3167,低
18:15:00,0.168126,2021-01-04,2021-01-04 18:15:00,73.65,56.406,0.0,-6.26,-7.14166,0.0,58.5833,892.729,42.5283,低
18:20:00,0.065076,2021-01-04,2021-01-04 18:20:00,38.45,29.5035,0.0,-6.455,-7.87833,0.0,47.2333,892.8,42.76,低
18:25:00,0.019856,2021-01-04,2021-01-04 18:25:00,11.45,8.772,0.0,-6.675,-8.44,0.0,39.3,892.968,43.015,低
18:30:00,0.0307836,2021-01-04,2021-01-04 18:30:00,0.0,0.0,0.0,-6.92,-8.90333,0.0,36.5833,893.118,43.495,低
09:30:00,0.16388,2021-01-05,2021-01-05 09:30:00,139.983,107.023,9.01667,-15.6117,-18.8683,0.0,187.167,896.302,63.1933,低
09:35:00,0.237159,2021-01-05,2021-01-05 09:35:00,174.933,133.735,18.15,-15.13,-17.8617,0.0,180.183,896.22,61.915,低
09:40:00,0.310111,2021-01-05,2021-01-05 09:40:00,208.05,159.056,30.4833,-14.6767,-16.74,0.0,177.783,896.213,60.2634,低
09:45:00,0.381167,2021-01-05,2021-01-05 09:45:00,247.083,188.968,45.5333,-14.365,-15.0283,0.0,191.05,896.164,58.9683,低
09:50:00,0.429949,2021-01-05,2021-01-05 09:50:00,275.017,210.286,60.9167,-14.1333,-13.815,0.0,199.35,896.122,57.9967,低
09:55:00,0.483066,2021-01-05,2021-01-05 09:55:00,305.617,233.708,78.5,-13.9567,-12.37,0.0,202.017,896.092,57.1967,低
10:00:00,0.531372,2021-01-05,2021-01-05 10:00:00,336.683,257.525,96.4333,-13.74,-11.1467,0.0,210.467,896.027,56.9333,低
10:05:00,0.571154,2021-01-05,2021-01-05 10:05:00,363.8,278.256,102.517,-13.33,-10.1933,0.0,185.05,895.948,56.6433,低
10:10:00,0.613778,2021-01-05,2021-01-05 10:10:00,389.833,298.171,104.1,-13.1383,-8.96333,0.0,185.95,895.853,55.95,低
10:15:00,0.740227,2021-01-05,2021-01-05 10:15:00,416.583,318.648,105.417,-12.7833,-7.375,0.0,174.767,895.785,56.0717,低
10:20:00,1.39734,2021-01-05,2021-01-05 10:20:00,439.667,336.307,104.967,-12.3967,-5.95167,0.0,174.867,895.786,55.1717,低
10:25:00,2.48068,2021-01-05,2021-01-05 10:25:00,463.967,354.871,104.9,-12.0767,-4.615,0.0,177.133,895.775,54.9417,低
10:30:00,3.66988,2021-01-05,2021-01-05 10:30:00,488.567,373.69,106.433,-11.5867,-2.80167,0.0,178.367,895.74,53.66,低
10:35:00,4.1771,2021-01-05,2021-01-05 10:35:00,509.417,389.678,107.4,-11.195,-1.25333,0.0,176.517,895.69,52.6083,低
10:40:00,4.4101,2021-01-05,2021-01-05 10:40:00,534.05,408.472,108.867,-10.4167,0.353333,0.0,150.333,895.61,51.4367,低
10:45:00,4.57634,2021-01-05,2021-01-05 10:45:00,554.467,424.09,109.117,-9.81999,2.43,0.0,150.433,895.605,48.4584,低
10:50:00,4.75251,2021-01-05,2021-01-05 10:50:00,575.117,439.926,109.3,-9.46166,3.97,0.0,151.0,895.521,47.28,低
10:55:00,4.94716,2021-01-05,2021-01-05 10:55:00,597.617,457.113,109.833,-9.01,5.52667,0.0,126.833,895.473,45.2017,低
11:00:00,5.08782,2021-01-05,2021-01-05 11:00:00,615.117,470.526,109.6,-8.59667,7.13334,0.0,64.3,895.435,43.9,低
11:05:00,5.22847,2021-01-05,2021-01-05 11:05:00,630.567,482.345,109.0,-8.15667,7.81833,0.0,65.6,895.361,42.9467,低
11:10:00,5.39897,2021-01-05,2021-01-05 11:10:00,651.483,498.334,109.517,-7.96833,8.49667,0.0,66.0,895.395,42.2817,低
11:15:00,5.5311,2021-01-05,2021-01-05 11:15:00,666.0,509.439,109.0,-7.285,9.47333,0.0,65.9833,895.318,40.97,低
11:20:00,5.68739,2021-01-05,2021-01-05 11:20:00,686.6,525.211,107.6,-7.905,7.165,0.0,64.8667,895.355,41.2517,低
11:25:00,5.82094,2021-01-05,2021-01-05 11:25:00,700.133,535.564,107.333,-8.61834,6.085,0.0,70.75,895.367,43.33,低
11:30:00,5.9687,2021-01-05,2021-01-05 11:30:00,715.017,546.924,106.0,-8.84333,4.845,0.0,56.65,895.408,43.2817,低
11:35:00,6.09657,2021-01-05,2021-01-05 11:35:00,730.55,558.832,104.483,-9.03,4.31,0.0,55.6833,895.445,43.65,低
11:40:00,6.21165,2021-01-05,2021-01-05 11:40:00,743.55,568.778,102.9,-9.14667,4.07833,0.0,61.4167,895.487,44.31,低
11:45:00,6.34663,2021-01-05,2021-01-05 11:45:00,757.75,579.666,101.4,-9.20833,4.21,0.0,60.3833,895.463,43.9734,低
11:50:00,6.45319,2021-01-05,2021-01-05 11:50:00,770.5,589.369,99.5167,-9.36666,3.82833,0.0,50.3167,895.337,43.415,低
11:55:00,6.57964,2021-01-05,2021-01-05 11:55:00,782.55,598.625,98.0833,-9.28,4.375,0.0,52.0,895.267,41.9067,低
12:00:00,6.66773,2021-01-05,2021-01-05 12:00:00,794.15,607.487,96.2167,-9.26999,4.135,0.0,43.7333,895.2,40.3633,低
12:05:00,6.76008,2021-01-05,2021-01-05 12:05:00,803.817,614.881,94.75,-9.23334,4.49667,0.0,35.65,895.168,39.7083,低
12:10:00,6.84816,2021-01-05,2021-01-05 12:10:00,814.317,622.94,92.4333,-9.18667,5.06167,0.0,44.75,895.192,38.9983,低
12:15:00,6.90926,2021-01-05,2021-01-05 12:15:00,822.983,629.557,90.4833,-9.1,5.35,0.0,45.8833,895.109,38.5133,低
12:20:00,6.97746,2021-01-05,2021-01-05 12:20:00,831.583,636.148,88.8833,-8.98667,5.36833,0.0,51.6,895.0,38.2817,低
12:25:00,7.04423,2021-01-05,2021-01-05 12:25:00,839.9,642.511,86.9833,-8.83833,5.56333,0.0,61.55,894.895,37.7567,低
12:30:00,7.1039,2021-01-05,2021-01-05 12:30:00,847.817,648.567,84.8,-8.685,6.52667,0.0,37.5333,894.864,37.1683,低
12:35:00,7.14085,2021-01-05,2021-01-05 12:35:00,853.8,653.144,82.3667,-8.28501,8.89833,0.0,42.3833,894.758,36.7433,低
12:40:00,7.18489,2021-01-05,2021-01-05 12:40:00,861.533,659.047,80.3167,-8.06,10.6,0.0,43.5333,894.703,36.02,低
12:45:00,7.22183,2021-01-05,2021-01-05 12:45:00,866.85,663.14,78.1,-7.82833,11.6283,0.0,48.75,894.628,36.1917,低
12:50:00,7.25309,2021-01-05,2021-01-05 12:50:00,871.133,666.379,76.0,-7.60667,13.22,0.0,59.5833,894.558,36.7783,低
12:55:00,7.28292,2021-01-05,2021-01-05 12:55:00,877.367,671.185,73.5167,-7.365,13.875,0.0,72.1667,894.46,36.635,低
13:00:00,7.31276,2021-01-05,2021-01-05 13:00:00,880.767,673.799,70.5,-7.09334,14.9917,0.0,58.6667,894.334,36.4017,低
13:05:00,7.35112,2021-01-05,2021-01-05 13:05:00,885.3,677.255,68.1167,-7.13167,14.365,0.0,80.2167,894.32,36.5367,低
13:10:00,7.38096,2021-01-05,2021-01-05 13:10:00,889.267,680.302,64.8167,-7.29,13.2867,0.0,81.8167,894.243,36.8917,低
13:15:00,7.39943,2021-01-05,2021-01-05 13:15:00,890.65,681.347,61.75,-7.16501,15.7083,0.0,91.0833,894.097,37.005,低
13:20:00,7.41364,2021-01-05,2021-01-05 13:20:00,894.65,684.407,57.9167,-7.13667,16.6483,0.0,75.0333,893.951,37.06,低
13:25:00,7.42643,2021-01-05,2021-01-05 13:25:00,894.583,684.356,55.3833,-6.87666,17.3833,0.0,70.5333,893.86,36.6617,低
13:30:00,7.46336,2021-01-05,2021-01-05 13:30:00,903.417,691.075,51.1333,-6.99,15.3767,0.0,50.8833,893.8,36.7167,低
13:35:00,7.46195,2021-01-05,2021-01-05 13:35:00,902.933,690.757,47.5,-6.915,15.665,0.0,65.7333,893.721,36.9483,低
13:40:00,7.49036,2021-01-05,2021-01-05 13:40:00,903.5,691.139,44.0833,-6.83,14.7417,0.0,57.6167,893.595,36.9333,低
13:45:00,7.50457,2021-01-05,2021-01-05 13:45:00,904.167,691.688,40.2167,-6.61167,14.8367,0.0,39.0833,893.507,36.67,低
13:50:00,7.49604,2021-01-05,2021-01-05 13:50:00,901.433,689.546,36.9,-6.24667,16.665,0.0,54.6333,893.458,35.8833,低
13:55:00,7.48894,2021-01-05,2021-01-05 13:55:00,904.133,691.662,32.5,-6.07334,16.4567,0.0,74.2,893.349,35.0933,低
14:00:00,7.49936,2021-01-05,2021-01-05 14:00:00,905.0,692.35,28.7333,-6.26333,14.9133,0.0,47.3833,893.28,35.1983,低
14:05:00,7.49178,2021-01-05,2021-01-05 14:05:00,902.183,690.183,25.1167,-6.15834,16.0933,0.0,52.5,893.237,34.8567,低
14:10:00,7.47615,2021-01-05,2021-01-05 14:10:00,898.05,687.021,21.8333,-5.835,16.8333,0.0,61.8333,893.195,34.3467,低
14:15:00,7.48278,2021-01-05,2021-01-05 14:15:00,896.4,685.771,18.25,-5.78,14.0883,0.0,74.1,893.125,33.9983,低
14:20:00,7.46479,2021-01-05,2021-01-05 14:20:00,895.817,685.312,13.9333,-5.83,13.1133,0.0,68.35,892.97,33.98,低
14:25:00,7.42926,2021-01-05,2021-01-05 14:25:00,888.05,679.422,11.25,-5.53833,13.8633,0.0,60.6333,892.915,33.3133,低
14:30:00,7.43305,2021-01-05,2021-01-05 14:30:00,884.0,676.273,7.23333,-5.38,13.6383,0.0,80.85,892.797,32.7417,低
14:35:00,7.3568,2021-01-05,2021-01-05 14:35:00,881.767,674.551,3.35,-5.15167,13.5217,0.0,63.2833,892.695,32.2033,低
14:40:00,7.30992,2021-01-05,2021-01-05 14:40:00,877.1,671.019,0.1,-5.12833,12.7667,0.0,55.75,892.64,32.0567,低
14:45:00,7.34544,2021-01-05,2021-01-05 14:45:00,871.233,666.519,0.0,-4.94,12.9767,0.0,82.9667,892.652,31.4883,低
14:50:00,7.22751,2021-01-05,2021-01-05 14:50:00,867.283,663.497,0.0,-4.67333,13.9333,0.0,56.95,892.55,31.0433,低
14:55:00,7.15221,2021-01-05,2021-01-05 14:55:00,858.617,656.893,0.0,-4.29,15.2983,0.0,42.05,892.535,30.4267,低
15:00:00,7.20099,2021-01-05,2021-01-05 15:00:00,849.05,649.536,0.0,-4.14333,16.0933,0.0,37.0833,892.487,30.045,低
15:05:00,7.00871,2021-01-05,2021-01-05 15:05:00,842.617,644.576,0.0,-4.13333,16.1667,0.0,31.9667,892.473,29.8234,低
15:10:00,6.95473,2021-01-05,2021-01-05 15:10:00,835.017,638.8,0.0,-4.035,16.085,0.0,52.0667,892.392,29.7617,低
15:15:00,6.98551,2021-01-05,2021-01-05 15:15:00,826.383,632.183,0.0,-3.89833,16.0133,0.0,75.4833,892.332,29.4283,低
15:20:00,6.79418,2021-01-05,2021-01-05 15:20:00,816.467,624.597,0.0,-3.82167,16.955,0.0,116.617,892.322,29.23,低
15:25:00,6.70325,2021-01-05,2021-01-05 15:25:00,807.5,617.737,0.0,-3.79,15.6717,0.0,54.2833,892.208,28.9517,低
15:30:00,6.76529,2021-01-05,2021-01-05 15:30:00,797.217,609.884,0.0,-3.75167,15.6367,0.0,79.5167,892.165,28.9717,低
15:35:00,6.53986,2021-01-05,2021-01-05 15:35:00,786.117,601.443,0.0,-3.54,16.4283,0.0,71.7333,892.14,28.7,低
15:40:00,6.42903,2021-01-05,2021-01-05 15:40:00,776.233,593.844,0.0,-3.565,15.5017,0.0,36.1,892.132,28.3034,低
15:45:00,6.50481,2021-01-05,2021-01-05 15:45:00,762.45,583.3,0.0,-3.60333,13.625,0.111667,47.2,892.095,28.3517,低
15:50:00,6.24149,2021-01-05,2021-01-05 15:50:00,751.033,574.591,0.0,-4.03,10.2867,0.0983333,29.95,892.1,28.8317,低
15:55:00,6.13067,2021-01-05,2021-01-05 15:55:00,736.067,563.142,0.0,-3.95667,10.6267,0.0,44.85,892.09,28.8417,低
16:00:00,6.20645,2021-01-05,2021-01-05 16:00:00,720.15,550.94,0.0,-3.71334,11.7617,0.0,43.25,892.037,28.4983,低
16:05:00,5.90619,2021-01-05,2021-01-05 16:05:00,708.783,542.257,0.0,-3.64833,10.3967,0.0,56.8167,892.023,28.1083,低
16:10:00,5.78826,2021-01-05,2021-01-05 16:10:00,694.267,531.178,0.0,-3.87833,8.24167,0.0,47.1,891.946,28.5717,低
